Event_Name,Event_number,Type,Depth,FIX
Metabolograptus nanjingensis,Graptolite,2,15.4198608848848,0
Metabolograptus nanjingensis,Graptolite,1,15.2431778646833,0
Hirsutograptus jideliensis,Graptolite,2,15.5613953488372,0
Hirsutograptus jinyangensis,Graptolite,2,15.5613953488372,0
Neodiplograptus anhuiensis,Graptolite,2,15.6155123546512,0
Hirsutograptus jinyangensis,Graptolite,1,15.03,0
Neodiplograptus anhuiensis,Graptolite,1,15.2670017073297,0
Korenograptus jerini,Graptolite,2,16.1563553600946,0
Normalograptus imperfectus,Graptolite,2,15.3395469255663,0
Korenograptus jerini,Graptolite,1,15.03,0
Hirsutograptus jideliensis,Graptolite,1,-715748141894788,0
Normalograptus imperfectus,Graptolite,1,15.2500545092709,0
Metabolograptus persculptus,Graptolite,2,15.2219902912621,0
Metabolograptus persculptus,Graptolite,1,-3.52324238884274e+15,0
Metabolograptus wangjiawanensis,Graptolite,2,16.2968677325581,0
Hirsutograptus similaris,Graptolite,2,16.2968677325581,0
Dimorphograptus confertus,Graptolite,2,16.2968677325581,0
Normalograptus pseudonormalis,Graptolite,2,16.2968677325581,0
Akidograptus cuneatus,Graptolite,2,15.5619767441861,0
Metaclimacograptus pictus,Graptolite,2,15.5619767441861,0
Dimorphograptus confertus,Graptolite,1,15.5619767441861,0
Normalograptus pseudonormalis,Graptolite,1,15.5619767441861,0
Hirsutograptus robustus,Graptolite,2,15.5615891472868,0
Hirsutograptus robustus,Graptolite,1,15.370850129223,0
Akidograptus giganteus,Graptolite,2,15.3123786407767,0
Metabolograptus parvulus,Graptolite,2,15.2807438622684,0
Metabolograptus rhizimus,Graptolite,2,15.2807438622684,0
Hirsutograptus tenuis,Graptolite,2,15.5624854651163,0
Hirsutograptus tenuis,Graptolite,1,15.2466161869772,0
Akidograptus cuneatus,Graptolite,1,15.2466161869772,0
Akidograptus giganteus,Graptolite,1,15.2466161869772,0
Metaclimacograptus pictus,Graptolite,1,15.2466161869772,0
Neodiplograptus charis,Graptolite,2,15.1601315653315,0
Hirsutograptus similaris,Graptolite,1,-3.37715687592991e+15,0
Normalograptus minor,Graptolite,2,15.1601315653315,0
Metabolograptus daedalus,Graptolite,2,13.6603159136018,0
Normalograptus minor,Graptolite,1,13.6603159136018,0
Neodiplograptus charis,Graptolite,1,11.5844602131791,0
Metabolograptus daedalus,Graptolite,1,8.65170231881395,0
Metabolograptus wangjiawanensis,Graptolite,1,8.65170231881395,0
Metabolograptus rhizimus,Graptolite,1,8.65170231881395,0
Metabolograptus parvulus,Graptolite,1,-3.52324238884274e+15,0
Parakidograptus praematurus,Graptolite,2,15.3993254038898,0
Parakidograptus praematurus,Graptolite,1,-1.43149628378959e+15,0
Metabolograptus rhizinus,Graptolite,2,15.1601315653315,0
Metabolograptus rhizinus,Graptolite,1,14.63,0
Paraorthograptus tenuis,Graptolite,2,7.60942059349501,0
Paraorthograptus tenuis,Graptolite,1,-2.33736820660528e+15,0
Paraclimacograptus jinyangensis,Graptolite,2,14.8158333333333,0
Neodiplograptus guantangyuanensis,Graptolite,2,15.2274190594231,0
Paraclimacograptus jinyangensis,Graptolite,1,13.6213928571429,0
Neodiplograptus guantangyuanensis,Graptolite,1,13.1267403084497,0
Climacograptus hastatus vesicicaulis,Graptolite,2,10.7873076923077,0
Climacograptus hastatus vesicicaulis,Graptolite,1,8.73,0
Normalograptus trifilis,Graptolite,2,15.2460564600921,0
Hirsutograptus tuberculatus,Graptolite,2,15.2274190594231,0
Korenograptus zhui,Graptolite,2,15.2274190594231,0
Hirsutograptus tuberculatus,Graptolite,1,15.1769898305723,0
Korenograptus zhui,Graptolite,1,15.1769898305723,0
Normalograptus trifilis,Graptolite,1,15.1769898305723,0
