Event_Name,Event_number,Type,Depth,FIX
Normalograptus imperfectus,Graptolite,1,8.60881376518219,0
Akidograptus cuneatus,Graptolite,1,8.60881376518219,0
Akidograptus giganteus,Graptolite,1,8.60881376518219,0
Metaclimacograptus pictus,Graptolite,1,8.60881376518219,0
Atavograptus primitivus,Graptolite,2,9.14345162871021,0
Korenograptus jerini,Graptolite,1,8.56002429149797,0
Normalograptus targuii,Graptolite,1,8.19251214574899,0
Paramplexograptus kiliani,Graptolite,2,8.6582087304854,0
Metabolograptus avitus,Graptolite,2,8.73001093735877,0
Metabolograptus bicaudatus,Graptolite,1,0.15,0
Atavograptus primitivus,Graptolite,1,8.53,0
Neodiplograptus charis,Graptolite,2,8.53,0
Paramplexograptus paucispinus,Graptolite,1,8.53,0
Normalograptus anjiensis,Graptolite,1,8.37231060606061,0
Paramplexograptus kiliani,Graptolite,1,5.73483053788317,0
Hirsutograptus jideliensis,Graptolite,1,8.53,0
Hirsutograptus jinyangensis,Graptolite,1,8.53,0
Hirsutograptus similaris,Graptolite,1,8.53,0
Normalograptus minor,Graptolite,2,8.53,0
Neodiplograptus shanchongensis,Graptolite,2,9.71502187471753,0
Metabolograptus daedalus,Graptolite,2,7.875,0
Metabolograptus persculptus,Graptolite,2,7.875,0
Normalograptus minor,Graptolite,1,7.875,0
Normalograptus ajjeri,Graptolite,1,3.635,0
Neodiplograptus charis,Graptolite,1,7.12,0
Normalograptus angustus,Graptolite,1,0,0
Neodiplograptus shanchongensis,Graptolite,1,0.3,0
Metabolograptus daedalus,Graptolite,1,0.3,0
Metabolograptus wangjiawanensis,Graptolite,1,0.3,0
Metabolograptus rhizimus,Graptolite,1,0.3,0
Metabolograptus avitus,Graptolite,1,0,0
Hirsutograptus angustifolius,Graptolite,1,0,0
Metabolograptus guizhouensis,Graptolite,1,0,0
Metabolograptus persculptus,Graptolite,1,0,0
Metabolograptus parvulus,Graptolite,1,0,0
Sudburigraptus angustifolius,Graptolite,2,10.71,0
Sudburigraptus angustifolius,Graptolite,1,6.00220344129555,0
Normalograptus gracilis,Graptolite,2,10.7100000000001,0
Normalograptus lubricus,Graptolite,2,8.72004374943505,0
Normalograptus gracilis,Graptolite,1,8.38,0
Normalograptus lubricus,Graptolite,1,8.69369465786857,0
Paraplegmatograptus uniformis,Graptolite,2,8,0
Rectograptus obesus,Graptolite,2,8.165,0
Paraorthograptus tenuis,Graptolite,2,6.83333333333333,0
Paraplegmatograptus uniformis,Graptolite,1,3.13,0
Rectograptus obesus,Graptolite,1,3.13,0
Paraorthograptus tenuis,Graptolite,1,3.13,0
Atavograptus atavus,Graptolite,2,10.7100000000001,0
Dimorphograptus longicaudatus,Graptolite,2,10.71,0
Sudburigraptus robustus,Graptolite,2,10.71,0
Atavograptus atavus,Graptolite,1,8.165,0
Dimorphograptus longicaudatus,Graptolite,1,8.165,0
Sudburigraptus robustus,Graptolite,1,8.165,0
Dicellograptus graciliramosus,Graptolite,2,7.39867346938776,0
Dicellograptus planus,Graptolite,2,7.39867346938775,0
Normalograptus acutus,Graptolite,2,7.39867346938775,0
Dicellograptus graciliramosus,Graptolite,1,6.02886956521739,0
Dicellograptus planus,Graptolite,1,7.05705128205128,0
Normalograptus acutus,Graptolite,1,7.05705128205128,0
Pararetiograptus uniformis,Graptolite,2,6.78558974358974,0
Pararetiograptus uniformis,Graptolite,1,5.8295652173913,0
Dimorphograptus confertus nankingensis,Graptolite,2,10.71,0
Dimorphograptus confertus nankingensis,Graptolite,1,8.60881376518219,0
Paraclimacograptus jinyangensis,Graptolite,2,8.60881376518219,0
Neodiplograptus guantangyuanensis,Graptolite,2,8.8227614562747,0
Paraclimacograptus jinyangensis,Graptolite,1,8.455,0
Neodiplograptus guantangyuanensis,Graptolite,1,7.92,0
Diceratograptus mirus,Graptolite,2,8,0
Diceratograptus mirus,Graptolite,1,6.77089956743567,0
Climacograptus hastatus vesicicaulis,Graptolite,2,6.49579980035492,0
Climacograptus hastatus vesicicaulis,Graptolite,1,6.26,0
Agetograptus secundus,Graptolite,2,10.71,0
Normalograptus sinuatus,Graptolite,2,10.71,0
Agetograptus secundus,Graptolite,1,10.71,0
Normalograptus sinuatus,Graptolite,1,10.71,0
Normalograptus trifilis,Graptolite,2,8.95507961817066,0
Parakidograptus praematurus,Graptolite,2,8.85211965785573,0
Hirsutograptus tuberculatus,Graptolite,2,8.8227614562747,0
Korenograptus zhui,Graptolite,2,8.8227614562747,0
Hirsutograptus tuberculatus,Graptolite,1,8.72297557788017,0
Korenograptus zhui,Graptolite,1,8.72297557788017,0
Normalograptus trifilis,Graptolite,1,8.72297557788017,0
Parakidograptus praematurus,Graptolite,1,7.83250607287449,0
Normalograptus wangjiawanensis,Graptolite,2,8.70555174907349,0
Normalograptus wangjiawanensis,Graptolite,1,8.26863636363636,0
Climacograptus tubuliferus,Graptolite,2,7.955,0
