Event_Name,Event_number,Type,Depth,FIX
Paramplexograptus kiliani,Graptolite,2,9.62546320302543,0
Neodiplograptus parajanus,Graptolite,1,7.875,0
Korenograptus pseudotamariscus,Graptolite,1,7.875,0
Hirsutograptus angustifolius,Graptolite,1,1.474,0
Paramplexograptus kiliani,Graptolite,1,7.875,0
Normalograptus tortithecatus,Graptolite,2,11.8315625000002,0
Atavograptus atavus,Graptolite,2,11.8315625000002,0
Lagarograptus acinaces,Graptolite,2,11.8315625000002,0
Normalograptus minutus,Graptolite,2,11.8315625000002,0
Glyptograptus tamariscus linearis,Graptolite,2,11.8315625000002,0
Monoclimacis lunata,Graptolite,2,11.8315625000002,0
Normalograptus gracilis,Graptolite,2,11.3172225208076,0
Glyptograptus tamariscus linearis,Graptolite,1,11.3172225208076,0
Monoclimacis lunata,Graptolite,1,11.3172225208076,0
Atavograptus strachani,Graptolite,2,11.0956872010552,0
Atavograptus tenellus,Graptolite,2,11.0956872010552,0
Glyptograptus tangshanensis,Graptolite,2,11.0956872010552,0
Normalograptus lunata,Graptolite,2,11.0956872010552,0
Normalograptus minutus,Graptolite,1,11.0956872010552,0
Atavograptus strachani,Graptolite,1,10.8795551817845,0
Atavograptus tenellus,Graptolite,1,10.8795551817845,0
Glyptograptus tangshanensis,Graptolite,1,10.8795551817845,0
Lagarograptus acinaces,Graptolite,1,10.8795551817845,0
Normalograptus lunata,Graptolite,1,10.8795551817845,0
Pseudoclimacograptus (Metaclimacograptus) robustus,Graptolite,2,10.7714891721492,0
Atavograptus atavus,Graptolite,1,9.68584774141442,0
Atavograptus gracilis,Graptolite,2,10.71,0
Dimorphograptus malayensis,Graptolite,2,10.71,0
Orthograptus lingulatus,Graptolite,2,10.71,0
Paraclimacograptus innotatus,Graptolite,2,11.8315625000003,0
Orthograptus lingulatus,Graptolite,1,10.4655555555555,0
Atavograptus gracilis,Graptolite,1,9.3075,0
Dimorphograptus malayensis,Graptolite,1,9.3075,0
Normalograptus tortithecatus,Graptolite,1,9.3075,0
Paraclimacograptus innotatus,Graptolite,1,8.13343928328081,0
Pseudoclimacograptus (Metaclimacograptus) robustus,Graptolite,1,9.3075,0
Metabolograptus extraordinarius variabilis,Graptolite,2,8.20275000000001,0
Normalograptus gracilis,Graptolite,1,8.20275000000001,0
Metabolograptus extraordinarius variabilis,Graptolite,1,7.90197173425983,0
Dicellograptus graciliramosus,Graptolite,2,7.40753610230333,0
Appendispinograptus sinicus,Graptolite,2,7.05516610831938,0
Normalograptus mohawkensis,Graptolite,2,7.0403561458084,0
Paraorthograptus affinis,Graptolite,2,7.0403561458084,0
Appendispinograptus sinicus,Graptolite,1,7.0403561458084,0
Paraorthograptus affinis,Graptolite,1,7.03014237855947,0
Rectograptus amplexicaulis,Graptolite,2,6.95915669617932,0
Leptograptus planus,Graptolite,2,6.95915669617932,0
Normalograptus mohawkensis,Graptolite,1,6.95915669617932,0
Orthograptus maximus,Graptolite,2,6.88,0
Dicellograptus complanatus arkansasensis,Graptolite,2,6.80000000000001,0
Leptograptus annectans amplectens,Graptolite,2,6.80000000000001,0
Dicellograptus graciliramosus,Graptolite,1,6.80000000000001,0
Leptograptus planus,Graptolite,1,6.80000000000001,0
Orthograptus maximus,Graptolite,1,6.80000000000001,0
Leptograptus annectans amplectens,Graptolite,1,6.39888888888889,0
Rectograptus amplexicaulis,Graptolite,1,6.39888888888889,0
Dicellograptus complanatus arkansasensis,Graptolite,1,5.28449260405917,0
Rectograptus intermedius,Graptolite,2,1.10888888888889,0
Dicellograptus tenuiculus,Graptolite,2,1.10888888888889,0
Dicellograptus complanatus,Graptolite,2,0.3,0
Dicellograptus tenuiculus,Graptolite,1,0.3,0
Amplexograptus longispinus,Graptolite,2,0.205952380952381,0
Dicellograptus complanatus,Graptolite,1,0.205952380952381,0
Rectograptus intermedius,Graptolite,1,0.205952380952381,0
Amplexograptus longispinus,Graptolite,1,0,0
Normalograptus ajjeri,Graptolite,2,11.8315625000002,0
Korenograptus jerini,Graptolite,2,11.0195562579927,0
Metabolograptus guizhouensis,Graptolite,2,10.8063068106703,0
Neodiplograptus anhuiensis,Graptolite,2,10.8063068106703,0
Akidograptus cuneatus,Graptolite,2,10.8063068106703,0
Akidograptus cuneatus,Graptolite,1,9.65597793555791,0
Metabolograptus wangjiawanensis,Graptolite,2,11.8315625000004,0
Hirsutograptus jideliensis,Graptolite,2,10.100634431191,0
Atavograptus primitivus,Graptolite,2,10.4359487871523,0
Normalograptus ajjeri,Graptolite,1,3.685,0
Hirsutograptus jideliensis,Graptolite,1,8.87494292575901,0
Hirsutograptus jinyangensis,Graptolite,2,10.6066862965328,0
Neodiplograptus anhuiensis,Graptolite,1,9.20791666666667,0
Atavograptus primitivus,Graptolite,1,8.79614379084967,0
Korenograptus jerini,Graptolite,1,8.13343928328081,0
Metabolograptus wangjiawanensis,Graptolite,1,3.0334889429456,0
Hirsutograptus similaris,Graptolite,2,11.574392510404,0
Hirsutograptus jinyangensis,Graptolite,1,8.68242831541219,0
Metabolograptus guizhouensis,Graptolite,1,1.228,0
Hirsutograptus similaris,Graptolite,1,7.875,0
