Event_Name,Event_number,Type,Depth,FIX
Paraplegmatograptus uniformis,Graptolite,1,-2.52467545024877e-321,0
Normalograptus tortithecatus,Graptolite,2,1.14581451612903,0
Dimorphograptus confertus,Graptolite,2,1.14581451612903,0
Normalograptus pseudonormalis,Graptolite,2,1.14581451612903,0
Normalograptus tortithecatus,Graptolite,1,0.995493698424606,0
Metaclimacograptus pictus,Graptolite,2,0.995493698424606,0
Dimorphograptus confertus,Graptolite,1,0.995493698424606,0
Normalograptus pseudonormalis,Graptolite,1,0.995493698424606,0
Hirsutograptus robustus,Graptolite,2,0.989358364591147,0
Cystograptus ancestralis,Graptolite,2,0.958202196382428,0
Cystograptus ancestralis,Graptolite,1,0.932274349035976,0
Hirsutograptus robustus,Graptolite,1,0.845848191214469,0
Normalograptus imperfectus,Graptolite,2,0.805814516129032,0
Akidograptus giganteus,Graptolite,2,0.805814516129032,0
Metabolograptus parvulus,Graptolite,2,0.781814516129032,0
Metabolograptus rhizimus,Graptolite,2,0.781814516129032,0
Normalograptus imperfectus,Graptolite,1,0.43003266239229,0
Akidograptus giganteus,Graptolite,1,0.43003266239229,0
Metaclimacograptus pictus,Graptolite,1,0.43003266239229,0
Normalograptus minor,Graptolite,2,0.0860372340425532,0
Neodiplograptus shanchongensis,Graptolite,2,1.02395362903226,0
Metabolograptus persculptus,Graptolite,2,0.000460992907801418,0
Normalograptus minor,Graptolite,1,0.000460992907801418,0
Neodiplograptus shanchongensis,Graptolite,1,-1.49701890689898e-321,0
Metabolograptus rhizimus,Graptolite,1,-1.49701890689898e-321,0
Metabolograptus persculptus,Graptolite,1,-2.96439387504748e-321,0
Metabolograptus parvulus,Graptolite,1,-2.96439387504748e-321,0
Paraorthograptus tenuis,Graptolite,2,-7.55920438137107e-322,0
Paraorthograptus tenuis,Graptolite,1,-2.56914135837448e-321,0
Normalograptus gracilis,Graptolite,2,1.14000000000001,0
Normalograptus lubricus,Graptolite,2,1.14000000000001,0
Normalograptus gracilis,Graptolite,1,-1.97626258336499e-323,0
Normalograptus lubricus,Graptolite,1,0.518710668682796,0
Normalograptus medius,Graptolite,2,1.02395362903226,0
Normalograptus subtilis,Graptolite,2,1.02395362903226,0
Normalograptus subtilis,Graptolite,1,0.662228622311828,0
Normalograptus wangjiawanensis,Graptolite,2,0.62634913390457,0
Normalograptus medius,Graptolite,1,0.62634913390457,0
Normalograptus wangjiawanensis,Graptolite,1,0.259355334341398,0
Appendispinograptus longispinus hvalross,Graptolite,2,0.625000000000006,0
Rectograptus songtaoensis,Graptolite,2,-1.87744945419674e-322,0
Appendispinograptus longispinus hvalross,Graptolite,1,-4.02663501360616e-321,0
Rectograptus songtaoensis,Graptolite,1,-1.16105426772693e-321,0
Dicellograptus turgidus,Graptolite,2,-8.20148972096469e-322,0
Dicellograptus turgidus,Graptolite,1,-2.4950315114983e-321,0
Lagarograptus acinaces,Graptolite,2,1.21790725806452,0
Normalograptus minutus,Graptolite,2,1.21790725806452,0
Glyptograptus tamariscus linearis,Graptolite,2,1.21790725806452,0
Monoclimacis lunata,Graptolite,2,1.21790725806452,0
Glyptograptus tamariscus linearis,Graptolite,1,1.14000000000001,0
Monoclimacis lunata,Graptolite,1,1.14000000000001,0
Atavograptus strachani,Graptolite,2,1.08445172588824,0
Atavograptus tenellus,Graptolite,2,1.08445172588824,0
Glyptograptus tangshanensis,Graptolite,2,1.08445172588824,0
Normalograptus lunata,Graptolite,2,1.08445172588824,0
Normalograptus minutus,Graptolite,1,1.08445172588824,0
Atavograptus strachani,Graptolite,1,1.03025828773042,0
Atavograptus tenellus,Graptolite,1,1.03025828773042,0
Glyptograptus tangshanensis,Graptolite,1,1.03025828773042,0
Lagarograptus acinaces,Graptolite,1,1.03025828773042,0
Normalograptus lunata,Graptolite,1,1.03025828773042,0
Pseudoclimacograptus (Metaclimacograptus) robustus,Graptolite,2,1.01898590456766,0
Atavograptus gracilis,Graptolite,2,1.00489542561422,0
Dimorphograptus malayensis,Graptolite,2,1.00489542561422,0
Orthograptus lingulatus,Graptolite,2,1.00489542561422,0
Orthograptus lingulatus,Graptolite,1,1.00071688019661,0
Atavograptus gracilis,Graptolite,1,0.497746849212303,0
Dimorphograptus malayensis,Graptolite,1,0.497746849212303,0
Pseudoclimacograptus (Metaclimacograptus) robustus,Graptolite,1,0.497746849212303,0
Metabolograptus extraordinarius variabilis,Graptolite,2,-1.97626258336499e-323,0
Metabolograptus extraordinarius variabilis,Graptolite,1,-1.28457067918724e-322,0
Appendispinograptus sinicus,Graptolite,2,-6.37344683135208e-322,0
Normalograptus mohawkensis,Graptolite,2,-6.6204796542727e-322,0
Paraorthograptus affinis,Graptolite,2,-6.6204796542727e-322,0
Appendispinograptus sinicus,Graptolite,1,-6.6204796542727e-322,0
Paraorthograptus affinis,Graptolite,1,-6.8181059126092e-322,0
Rectograptus amplexicaulis,Graptolite,2,-8.10267659179644e-322,0
Leptograptus planus,Graptolite,2,-8.10267659179644e-322,0
Normalograptus mohawkensis,Graptolite,1,-8.10267659179644e-322,0
Orthograptus maximus,Graptolite,2,-1.01283457397456e-321,0
Dicellograptus complanatus arkansasensis,Graptolite,2,-1.03753785626662e-321,0
Leptograptus annectans amplectens,Graptolite,2,-1.03753785626662e-321,0
Leptograptus planus,Graptolite,1,-1.03753785626662e-321,0
Orthograptus maximus,Graptolite,1,-1.03753785626662e-321,0
