Event_Name,Event_number,Type,Depth,FIX
Normalograptus sinuatus,Graptolite,1,15.8472058823529,0
Paraorthograptus tenuis,Graptolite,2,10.3546153846154,0
Paraorthograptus tenuis,Graptolite,1,-1.55824547107019e+15,0
Dictyonema cucurbitinum,Graptolite,2,15.6232061162363,0
Dictyonema cucurbitinum,Graptolite,1,15.1817448839647,0
Hirsutograptus longus,Graptolite,2,15.5037056253355,0
Hirsutograptus longus,Graptolite,1,14.8708615136876,0
Paramplexograptus kiliani,Graptolite,2,15.28,0
Paramplexograptus kiliani,Graptolite,1,-4.34507292048705e+16,0
Normalograptus jiangxiensis,Graptolite,2,15.82625,0
Normalograptus jiangxiensis,Graptolite,1,15.03,0
Paraorthograptus uniformis,Graptolite,2,12.9205500894454,0
Paraorthograptus uniformis,Graptolite,1,11.0917992752876,0
Pseudoclimacograptus chiai,Graptolite,2,3.1555,0
Pseudoclimacograptus chiai,Graptolite,1,0.5825,0
Normalograptus imperfectus,Graptolite,2,15.5037056253355,0
Normalograptus imperfectus,Graptolite,1,15.0322817460317,0
Metabolograptus persculptus,Graptolite,2,11.9788458514756,0
Metabolograptus persculptus,Graptolite,1,-4.34507292048705e+16,0
Normalograptus wangjiawanensis,Graptolite,2,14.9082475994513,0
Normalograptus wangjiawanensis,Graptolite,1,14.7256189986283,0
Climacograptus tubuliferus,Graptolite,2,14.0475719419097,0
Climacograptus tubuliferus,Graptolite,1,13.835501285148,0
Metabolograptus nanjingensis,Graptolite,2,15.585712570759,0
Metabolograptus nanjingensis,Graptolite,1,13.2968269230769,0
Normalograptus medius,Graptolite,2,16.0475,0
Neodiplograptus shanchongensis,Graptolite,2,16.0475,0
Normalograptus subtilis,Graptolite,2,16.0475,0
Neodiplograptus shanchongensis,Graptolite,1,9.38904182552142,0
Normalograptus subtilis,Graptolite,1,16.01,0
Normalograptus medius,Graptolite,1,14.8678523662551,0
Normalograptus trifilis,Graptolite,2,15.4872647996899,0
Hirsutograptus tuberculatus,Graptolite,2,15.4486365470659,0
Korenograptus zhui,Graptolite,2,15.4486365470659,0
Hirsutograptus tuberculatus,Graptolite,1,14.9982357068401,0
Korenograptus zhui,Graptolite,1,14.9982357068401,0
Normalograptus trifilis,Graptolite,1,14.9982357068401,0
Cystograptus ancestralis,Graptolite,2,15.88875,0
Cystograptus ancestralis,Graptolite,1,15.5904307697256,0
Dimorphograptus confertus,Graptolite,2,16.37625,0
Normalograptus pseudonormalis,Graptolite,2,16.37625,0
Metaclimacograptus pictus,Graptolite,2,15.6878530581181,0
Dimorphograptus confertus,Graptolite,1,15.6878530581181,0
Normalograptus pseudonormalis,Graptolite,1,15.6878530581181,0
Hirsutograptus robustus,Graptolite,2,15.6232061162363,0
Hirsutograptus robustus,Graptolite,1,15.5715579738593,0
Akidograptus giganteus,Graptolite,2,15.5037056253355,0
Metabolograptus parvulus,Graptolite,2,15.4290619263578,0
Metabolograptus rhizimus,Graptolite,2,15.4290619263578,0
Akidograptus giganteus,Graptolite,1,15.3389947089947,0
Metaclimacograptus pictus,Graptolite,1,15.3389947089947,0
Normalograptus minor,Graptolite,2,15.0579471544715,0
Normalograptus minor,Graptolite,1,13.0249032414127,0
Metabolograptus rhizimus,Graptolite,1,9.38904182552142,0
Metabolograptus parvulus,Graptolite,1,-2.17253646024353e+16,0
